"Buy %1 for:","Compre %1 para:",module,Magento_Catalog
"Buy %1 for %2","Compre %1 por %2",module,Magento_Catalog
each,cada,module,Magento_Catalog
and,e,module,Magento_Catalog
save,salvar,module,Magento_Catalog
"Actual Price","Preço atual",module,Magento_Catalog
"Shop By","Filtrar por",module,Magento_Catalog
"Shopping Options","Opções de Compra",module,Magento_Catalog
"Compare Products","Comparar Produtos",module,Magento_Catalog
"1 item","1 item",module,Magento_Catalog
"%1 items","%1 itens",module,Magento_Catalog
"Print This Page","Imprimir esta Página",module,Magento_Catalog
"Remove Product","Remover Produto",module,Magento_Catalog
"Add to Wishlist","Adicionar à Lista de Desejos",module,Magento_Catalog
"You have no items to compare.","Você não tem itens para comparar.",module,Magento_Catalog
"Are you sure you would like to remove this item from the compare products?","Tem certeza que gostaria de remover este item da comparação de produtos?",module,Magento_Catalog
"Are you sure you would like to remove all products from your comparison?","Tem certeza que gostaria de remover todos os produtos da comparação?",module,Magento_Catalog
"Remove This Item","Remover este Item",module,Magento_Catalog
Compare,Comparar,module,Magento_Catalog
"Clear All","Limpar Tudo",module,Magento_Catalog
Prev,Anterior,module,Magento_Catalog
"There are no products matching the selection.","Não há nenhum produto correspondente a seleção.",module,Magento_Catalog
"Add to Compare","Adicionar à Comparação",module,Magento_Catalog
"Learn More","Saiba Mais",module,Magento_Catalog
"You may also be interested in the following product(s)","Você também pode se interessar nos seguintes produtos",module,Magento_Catalog
"More Choices:","Mais opções:",module,Magento_Catalog
"New Products","Novos Produtos",module,Magento_Catalog
"Check items to add to the cart or","Verifique itens para adicionar ao carrinho ou",module,Magento_Catalog
"select all","selecionar tudo",module,Magento_Catalog
"View as","Ver como",module,Magento_Catalog
"Sort By","Ordenar por",module,Magento_Catalog
"Set Ascending Direction","Definir Direção Crescente",module,Magento_Catalog
"Set Descending Direction","Definir Direção Decrescente",module,Magento_Catalog
"Items %1-%2 of %3","Itens %1-%2 de %3",module,Magento_Catalog
"%1 Item","%1 Item",module,Magento_Catalog
"%1 Item(s)","%1 Item(s)",module,Magento_Catalog
Show,Mostrar,module,Magento_Catalog
"Additional Information","Informação adicional",module,Magento_Catalog
"More Views","Mais visualizados",module,Magento_Catalog
"Click on image to view it full sized","Clique na imagem para visualizá-la em tela cheia",module,Magento_Catalog
"Click on image to zoom","Clique na imagem para ampliar",module,Magento_Catalog
"Email to a Friend","Enviar por Email a um Amigo",module,Magento_Catalog
Details,Detalhes,module,Magento_Catalog
Template,Template,module,Magento_Catalog
"File extension not known or unsupported type.","Extensão de arquivo desconhecida ou não suportada.",module,Magento_Catalog
"Configure Product","Configurar produto",module,Magento_Catalog
"Select type of option.","Selecione o tipo de opção.",module,Magento_Catalog
"Please add rows to option.","Por favor, adicione linhas a opção.",module,Magento_Catalog
"Select Product","Selecione o produto",module,Magento_Catalog
"Choose existing category.","Escolha uma categoria existente.",module,Magento_Catalog
"Create Category","Criar categoria",module,Magento_Catalog
"unselect all","desmarcar todos",module,Magento_Catalog
"Maximal Depth","Profundidade máxima",module,Magento_Catalog
"Anchor Custom Text","Texto Personalizado da Âncora",module,Magento_Catalog
"Anchor Custom Title","Título Personalizado da Âncora",module,Magento_Catalog
"Product Fields Auto-Generation","Geração automática de campos de produto",module,Magento_Catalog
"Mask for SKU","Máscara para SKU",module,Magento_Catalog
"Use {{name}} as Product Name placeholder","Usar {{name}} como espaço reservado para o nome do produto",module,Magento_Catalog
"Mask for Meta Title","Máscara para Título Meta",module,Magento_Catalog
"Mask for Meta Keywords","Máscara para Palavras-chave Meta",module,Magento_Catalog
"Use {{name}} as Product Name or {{sku}} as Product SKU placeholders","Usar {{name}} como Nome do Produto ou {{sku}} como referência (SKU) do produto",module,Magento_Catalog
"Mask for Meta Description","Máscara para Meta Descrição",module,Magento_Catalog
"Use {{name}} and {{description}} as Product Name and Product Description placeholders","Usar {{name}} e {{description}} como Nome do Produto e Descrição do Produto",module,Magento_Catalog
Frontend,Frontend,module,Magento_Catalog
"List Mode","Modo de lista",module,Magento_Catalog
"Products per Page on Grid Allowed Values","Valores Permitidos para o Número de Produtos por Página quando Visualizados em Grade",module,Magento_Catalog
Comma-separated.,"Separados por vírgula.",module,Magento_Catalog
"Products per Page on Grid Default Value","Valor pré-definido para Produtos por Página quando visto em Grade",module,Magento_Catalog
"Must be in the allowed values list","Deve estar na lista de valores permitidos",module,Magento_Catalog
"Products per Page on List Allowed Values","Valores Permitidos para o Número de Produtos por Página quando Visualizados em Lista",module,Magento_Catalog
"Products per Page on List Default Value","Valor pré-definido para Produtos por Página quando visto em Lista",module,Magento_Catalog
"Use Flat Catalog Category","Usar Categoria do Catálogo Flat",module,Magento_Catalog
"Use Flat Catalog Product","Usar Produto do Catálogo Flat",module,Magento_Catalog
"Product Listing Sort by","Listagem de produto, ordenar por",module,Magento_Catalog
"Allow All Products per Page","Permitir todos os produtos por página",module,Magento_Catalog
"Whether to show ""All"" option in the ""Show X Per Page"" dropdown","Se deve aparecer a opção ""Todos"" no menu 'mostrar X por página'",module,Magento_Catalog
"Allow Dynamic Media URLs in Products and Categories","Permitir URLs Dinâmicas de Arquivos de Mídia em Categorias e Produtos",module,Magento_Catalog
"E.g. {{media url=""path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Dynamic directives parsing impacts catalog performance.","Por exemplo, {{media url=""caminho/para/imagem""}} {{skin url=""caminho/para/imagem""}}. A análise dinâmica de diretivas têm impacto no desempenho do catálogo.",module,Magento_Catalog
"Product Image Placeholders","Espaços reservados da imagem de produto",module,Magento_Catalog
"Search Engine Optimization","Otimização de busca (SEO)",module,Magento_Catalog
"Category URL Suffix","Sufixo URL da Categoria",module,Magento_Catalog
"You need to refresh the cache.","Você precisa atualizar o cache.",module,Magento_Catalog
"Product URL Suffix","Sufixo URL do produto",module,Magento_Catalog
"Use Categories Path for Product URLs","Usar o Caminho da Categoria para os URLs dos Produtos",module,Magento_Catalog
"Create Permanent Redirect for URLs if URL Key Changed","Criar Redirecionamento Permanente para URLs se a chave de URL for Alterada",module,Magento_Catalog
"Page Title Separator","Separador do título da página",module,Magento_Catalog
"Use Canonical Link Meta Tag For Categories","Usar o Link Meta Tag Canônico para Categorias",module,Magento_Catalog
"Use Canonical Link Meta Tag For Products","Usar o Link Meta Tag Canônico para Produtos",module,Magento_Catalog
"Catalog Price Scope","Escopo do Preço de Catálogo",module,Magento_Catalog
"This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"").","Isto define o escopo de moeda base (""Definições de Moeda"" > ""Opções de Moeda"" > ""Moeda-Base"").",module,Magento_Catalog
"Category Top Navigation","Categoria de Navegação Superior",module,Magento_Catalog
"Date & Time Custom Options","Opções Personalizadas de Data e Hora",module,Magento_Catalog
"Use JavaScript Calendar","Usar calendário JavaScript",module,Magento_Catalog
"Date Fields Order","Ordem dos Campos de Data",module,Magento_Catalog
"Time Format","Formato de hora",module,Magento_Catalog
"Year Range","Intervalo de ano",module,Magento_Catalog
"Please use a four-digit year format.","Por favor, use o formato de quatro dígitos no ano.",module,Magento_Catalog
"Product Image Watermarks","Marcas D'água da Imagem de Produto",module,Magento_Catalog
"Watermark Default Size","Tamanho Watermark Padrão",module,Magento_Catalog
"Watermark Opacity, Percent","Opacidade da Marca D'água, porcento",module,Magento_Catalog
Watermark,"Marca d'água",module,Magento_Catalog
"Watermark Position","Posição da marca d'água",module,Magento_Catalog
"Use Static URLs for Media Content in WYSIWYG for Catalog","Usar URLs estáticas para o Conteúdo de Media no editor WYSIWYG do Catálogo",module,Magento_Catalog
"This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.","Isto aplica-se apenas às categorias e a produtos de catálogo. O conteúdo de mídia será inserido no editor como URL estática. O conteúdo de mídia não é atualizado se a URL base da configuração do sistema se alterar.",module,Magento_Catalog
"Minimum Advertised Price","Preço mínimo anunciado",module,Magento_Catalog
"Enable MAP","Habilitar MAP",module,Magento_Catalog
"<strong style=""color:red"">Warning!</strong> Applying MAP by default will hide all product prices on the front end.","<strong style=""color:red""> Aviso!</strong> Aplicar o MAP por padrão irá esconder todos os preços do produto no front-end.",module,Magento_Catalog
"Display Actual Price","Mostrar Preço Atual",module,Magento_Catalog
"Default Popup Text Message","Mensagem de Texto Popup Pré-definida",module,Magento_Catalog
"Default ""What's This"" Text Message","Mensagem de Texto Pré-definida ""O que é isto""",module,Magento_Catalog
"Product Flat Data","Dados Flat do Produto",module,Magento_Catalog
"Reorganize EAV product structure to flat structure","Reorganizar a estrutura EAV do produto para estrutura flat",module,Magento_Catalog
"Category Flat Data","Dados Flat da Categoria",module,Magento_Catalog
"Reorganize EAV category structure to flat structure","Reorganizar a estrutura EAV da categoria para estrutura flat",module,Magento_Catalog
"Indexed category/products association","Associação categoria/produtos indexados",module,Magento_Catalog
"Product Categories","Categorias de Produto",module,Magento_Catalog
"Indexed product/categories association","Associação produto/categorias indexadas",module,Magento_Catalog
"Product Price","Preço do Produto",module,Magento_Catalog
"Index product prices","Indexar os preços de produtos",module,Magento_Catalog
"Catalog New Products List","Lista de Novos Produtos do Catálogo",module,Magento_Catalog
"List of Products that are set as New","Lista de produtos definidos como novo",module,Magento_Catalog
"Display Type","Tipo de Exibição",module,Magento_Catalog
"All products - recently added products, New products - products marked as new","Todos os produtos - produtos recentemente adicionados, novos produtos - produtos marcados como novo",module,Magento_Catalog
"All products","Todos os produtos",module,Magento_Catalog
"New products","Novos Produtos",module,Magento_Catalog
"Display Page Control","Exibir controle de página",module,Magento_Catalog
"Number of Products per Page","Número de produtos por página",module,Magento_Catalog
"Number of Products to Display","Número de produtos para exibir",module,Magento_Catalog
"New Products Grid Template","Novo modelo de grade de produtos",module,Magento_Catalog
"New Products List Template","Novo modelo de lista de produtos",module,Magento_Catalog
"New Products Images and Names Template","Novo Template de Imagens e Nomes de Produtos",module,Magento_Catalog
"New Products Names Only Template","Template apenas para Imagens dos Novos Produtos",module,Magento_Catalog
"New Products Images Only Template","Template apenas para Imagens dos Novos Produtos",module,Magento_Catalog
"Cache Lifetime (Seconds)","Tempo de Vida da Cache (Segundos)",module,Magento_Catalog
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.","86400 por pré-definição, se não estiver definido. Para atualizar instantaneamente, limpe a cache de Output HTML dos Blocos.",module,Magento_Catalog
"Catalog Product Link","Link de Produto do Catálogo",module,Magento_Catalog
"Link to a Specified Product","Link para um produto especifico",module,Magento_Catalog
"If empty, the Product Name will be used","Se estiver vazio, será usado o nome do produto",module,Magento_Catalog
"Product Link Block Template","Template de Bloco para o Link do Produto",module,Magento_Catalog
"Product Link Inline Template","Template Inline para o Link do Produto",module,Magento_Catalog
"Catalog Category Link","Link da Categoria do Catálogo",module,Magento_Catalog
"Link to a Specified Category","Link para uma Categoria Especificada",module,Magento_Catalog
"If empty, the Category Name will be used","Se estiver vazio, será usado o nome da categoria",module,Magento_Catalog
"Category Link Block Template","Template do Bloco de Link de Categoria",module,Magento_Catalog
"Category Link Inline Template","Template de Link Inline de Categoria",module,Magento_Catalog
Set,Definir,module,Magento_Catalog
none,nenhum,module,Magento_Catalog
Overview,"Visão geral",module,Magento_Catalog
"Field ""%1"" was not found in DO ""%2"".","O campo ""%1"" não foi encontrado no DO ""%2"".",module,Magento_Catalog
"Is Active","Está Ativo",module,Magento_Catalog
"URL Key","Chave URL",module,Magento_Catalog
Description,Descrição,module,Magento_Catalog
Image,Imagem,module,Magento_Catalog
"Page Title","Título da Página",module,Magento_Catalog
"Meta Keywords","Meta Palavras-chave",module,Magento_Catalog
"Meta Description","Meta Descrição",module,Magento_Catalog
"Include in Navigation Menu","Incluir no Menu de navegação",module,Magento_Catalog
"Display Mode","Modo de exibição",module,Magento_Catalog
"CMS Block","Bloco CMS",module,Magento_Catalog
"Is Anchor","É âncora",module,Magento_Catalog
"Available Product Listing Sort By","Lista de produtos ordenada por",module,Magento_Catalog
"Default Product Listing Sort By","Ordem padrão da lista de produtos:",module,Magento_Catalog
"Layered Navigation Price Step","Dimensão dos Intervalos de Preço na Navegação por Intervalos de Preço",module,Magento_Catalog
"Use Parent Category Settings","Usar Definições da Categoria Pai",module,Magento_Catalog
"Apply To Products","Aplicar aos produtos",module,Magento_Catalog
"Active From","Ativo de",module,Magento_Catalog
"Active To","Ativo até",module,Magento_Catalog
"Page Layout","Layout da página",module,Magento_Catalog
"Custom Layout Update","Atualização de Layout Personalizado",module,Magento_Catalog
Name,Nome,module,Magento_Catalog
"Product Details","Detalhes do produto",module,Magento_Catalog
Configurations,Configurações,module,Magento_Catalog
"Show / Hide Editor","Mostrar / Esconder Editor",module,Magento_Catalog
"Is this downloadable Product?","Este é um produto para download?",module,Magento_Catalog
"Configurable products allow customers to choose options (Ex: shirt color).
You need to create a simple product for each configuration (Ex: a product for each color).","Os produtos configuráveis permitem aos clientes escolher opções (Ex: cor de uma camiseta). Você precisa criar um produto simples para cada configuração (Ex: um produto para cada cor).",module,Magento_Catalog
"Create Configurations","Criar Configurações",module,Magento_Catalog
"Edit Configurations","Editar Configurações",module,Magento_Catalog
"Display Settings","Configurações de exibição",module,Magento_Catalog
"Include in Navigation Menu","Incluir no Menu de navegação",module,Magento_Catalog
"Display Mode","Modo de exibição",module,Magento_Catalog
"CMS Block","Bloco CMS",module,Magento_Catalog
"Is Anchor","É âncora",module,Magento_Catalog
"Available Product Listing Sort By","Lista de produtos ordenada por",module,Magento_Catalog
"Default Product Listing Sort By","Ordem padrão da lista de produtos:",module,Magento_Catalog
"Layered Navigation Price Step","Dimensão dos Intervalos de Preço na Navegação por Intervalos de Preço",module,Magento_Catalog
"Use Parent Category Settings","Usar Definições da Categoria Pai",module,Magento_Catalog
"Apply To Products","Aplicar aos produtos",module,Magento_Catalog
"Active From","Ativo de",module,Magento_Catalog
"Active To","Ativo até",module,Magento_Catalog
"Custom Layout Update","Atualização de Layout Personalizado",module,Magento_Catalog
"Default View","Exibição padrão",module,Magento_Catalog
Columns,Colunas,module,Magento_Catalog
Filters,Filtros,module,Magento_Catalog
Storefront,"Frente de Loja",module,Magento_Catalog
"Base Image","Imagem Base",module,Magento_Catalog
"Small Image","Imagem Miniatura",module,Magento_Catalog
"Swatch Image","Imagem de amostra",module,Magento_Catalog
"Out-of-Stock Threshold","Indisponível no estoque",module,Magento_Catalog
"Does this have a weight?","Este artigo tem um peso associado?",module,Magento_Catalog
"Add Price","Adicionar Preço",module,Magento_Catalog
"Special Price From Date","Preço especial de data",module,Magento_Catalog
"Special Price To Date","Preço especial até à data",module,Magento_Catalog
Cost,Custo,module,Magento_Catalog
"Tier Price","Preço por Níveis",module,Magento_Catalog
"Advanced Pricing","Precificação avançada",module,Magento_Catalog
Autosettings,"Configurações automáticas",module,Magento_Catalog
"Short Description","Descrição Resumida",module,Magento_Catalog
"Set Product as New from Date","Definir o produto como novo a partir da Data",module,Magento_Catalog
"Set Product as New to Date","Definir o produto como novo até à data",module,Magento_Catalog
"Country of Manufacture","País de fabricação",module,Magento_Catalog
"Allow Gift Message","Permitir Mensagem de Presente",module,Magento_Catalog
"Meta Title","Título Meta",module,Magento_Catalog
"Maximum 255 chars","Máximo 255 caracteres",module,Magento_Catalog
"The file is empty. Please choose another one","O arquivo está vazio. Por favor escolha outro",module,Magento_Catalog
ID,ID,module,Magento_CatalogEvent
Action,Ação,module,Magento_CatalogEvent
Edit,Editar,module,Magento_CatalogEvent
[GLOBAL],[GLOBAL],module,Magento_CatalogEvent
[WEBSITE],[WEBSITE],module,Magento_CatalogEvent
"[STORE VIEW]","[VISÃO DE LOJA]",module,Magento_CatalogEvent
Status,Status,module,Magento_CatalogEvent
"Sort Order",Ordernação,module,Magento_CatalogEvent
"Save and Continue Edit","Salvar e Continuar a Editar",module,Magento_CatalogEvent
Previous,Anterior,module,Magento_CatalogEvent
Next,Próximo,module,Magento_CatalogEvent
Catalog,Catálogo,module,Magento_CatalogEvent
"Select Category","Selecionar categoria",module,Magento_CatalogEvent
"Use Default Value","Usar o Valor Padrão",module,Magento_CatalogEvent
"Default Values","Valor Padrão",module,Magento_CatalogEvent
Category,Categoria,module,Magento_CatalogEvent
"Edit Event...","Editar Evento...",module,Magento_CatalogEvent
"Add Event...","Adicionar Evento...",module,Magento_CatalogEvent
Events,Eventos,module,Magento_CatalogEvent
"Add Catalog Event","Adicionar Evento de Catálogo",module,Magento_CatalogEvent
"Back to Category","Voltar à categoria",module,Magento_CatalogEvent
"Edit Catalog Event","Editar Evento de Catálogo",module,Magento_CatalogEvent
"Catalog Event Information","Informação de Evento de Catálogo",module,Magento_CatalogEvent
"Start Date","Data de Início",module,Magento_CatalogEvent
"End Date","Data de Término",module,Magento_CatalogEvent
Image,Imagem,module,Magento_CatalogEvent
Upcoming,Próximos,module,Magento_CatalogEvent
Open,Abrir,module,Magento_CatalogEvent
Closed,Fechado,module,Magento_CatalogEvent
"Display Countdown Ticker On","Exibir Contagem Regressiva Em",module,Magento_CatalogEvent
"Category Page","Página de Categoria",module,Magento_CatalogEvent
"Product Page","Página de Produto",module,Magento_CatalogEvent
"Coming Soon","Em Breve",module,Magento_CatalogEvent
"Sale Ends In","Venda Termina Em",module,Magento_CatalogEvent
"New Event","Novo evento",module,Magento_CatalogEvent
"Something went wrong while saving this event.","Ocorreu um problema ao salvar o este evento.",module,Magento_CatalogEvent
"We did not upload your image.","Não foi possível fazer o envio da imagem.",module,Magento_CatalogEvent
"You saved the event.","Você salvou o evento.",module,Magento_CatalogEvent
"You deleted the event.","Você excluiu o evento.",module,Magento_CatalogEvent
"%1 is required.","%s é obrigatório.",module,Magento_CatalogEvent
"Please make sure the end date follows the start date.","Por favor, certifique-se que a data final segue a data de início.",module,Magento_CatalogEvent
"The sale for this product is closed.","A venda deste produto está encerrada.",module,Magento_CatalogEvent
"Some of these products can no longer be sold.","Alguns destes produtos não estão mais disponíveis.",module,Magento_CatalogEvent
"Event for selected category","Evento para a categoria selecionada",module,Magento_CatalogEvent
"Lister Block","lista de bloco",module,Magento_CatalogEvent
Days,Dias,module,Magento_CatalogEvent
Hrs,Hr,module,Magento_CatalogEvent
Mins,Min,module,Magento_CatalogEvent
Sec,Seg,module,Magento_CatalogEvent
"Preview Sale","Prévia de Venda",module,Magento_CatalogEvent
"Go To Sale","Ir para venda",module,Magento_CatalogEvent
"View Sale","Visualizar Venda",module,Magento_CatalogEvent
"Catalog Events","Catálogo de eventos",module,Magento_CatalogEvent
"Enable Catalog Events Functionality","Ativar Funcionalidade de Eventos de Catálogo",module,Magento_CatalogEvent
"Enable Catalog Event Widget on the Frontend","Ativar o Widget de Evento de Catálogo na Loja",module,Magento_CatalogEvent
"Number of Events to be Displayed in Event Slider Widget","Número de Eventos a Mostrar no Widget de Slider de Eventos",module,Magento_CatalogEvent
"You can override this default value in CMS using the limit=""x"" variable. Leave empty for no limitation.","Você pode substituir este valor pré-definido no CMS usando a variável limit=""x"". Deixe em branco para remover a limitação.",module,Magento_CatalogEvent
"Events to Scroll per Click in Event Slider Widget","Eventos Para Rolar por Clique no Widget com o Slider de Eventos",module,Magento_CatalogEvent
"You can override this default value in CMS using the limit=""x"" variable.","Pode substituir este valor pré-definido no CMS usando a variável limit=""x"".",module,Magento_CatalogEvent
"Catalog Events Carousel","Carrossel de Eventos de Catálogo",module,Magento_CatalogEvent
"List all open Catalog Events as a Paginated Carousel","Listar todos os Eventos de Catálogo como um carrossel paginado",module,Magento_CatalogEvent
"Frame Size","Tamanho do quadro",module,Magento_CatalogEvent
"Number of Items to display at once","Número de itens a serem exibidos por vez",module,Magento_CatalogEvent
Scroll,Rolagem,module,Magento_CatalogEvent
"Number of Items to scroll per click","Número de itens para rolar por clique",module,Magento_CatalogEvent
"Block Custom Width","Largura Personalizada do Bloco",module,Magento_CatalogEvent
"The width in pixels will be set automatically if this value is empty.","A largura em pixels será definida automaticamente se esse valor estiver vazio.",module,Magento_CatalogEvent
"Catalog Events Carousel Default Template","Template Pré-definido de Carrossel para Eventos de Catálogo",module,Magento_CatalogEvent
"Category ID","ID da categoria",module,Magento_CatalogEvent
"Start On","Iniciar em",module,Magento_CatalogEvent
"End On","Termina em",module,Magento_CatalogEvent
"Countdown Ticker","Contagem Decrescente",module,Magento_CatalogEvent
"Entity type model must be an instance of' ' \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Modelo do tipo Entidade deve ser uma instância de' ' \Magento\CatalogImpotExport\Model\Export\Product\Type\AbstractType",module,Magento_CatalogImportExport
"There are no product types available for export","Nenhum tipo de produto disponível para exportar",module,Magento_CatalogImportExport
"Entity type model must be an instance of ' 'Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType","Modelo do tipo Entidade deve ser uma instancia de ' 'Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType",module,Magento_CatalogImportExport
"Invalid custom option store.","Opção personalizada de loja inválida.",module,Magento_CatalogImportExport
"Invalid custom option type.","Opção personalizada de tipo inválida.",module,Magento_CatalogImportExport
"Empty custom option title.","Título de opção personalizada vazia.",module,Magento_CatalogImportExport
"Invalid custom option price.","Opção personalizada de preço inválida.",module,Magento_CatalogImportExport
"Invalid custom option maximum characters value.","Opção personalizada de valor máximo de caracteres inválida.",module,Magento_CatalogImportExport
"Invalid custom option sort order.","Opção personalizada de ordem de classificação inválida.",module,Magento_CatalogImportExport
"Invalid custom option value price.","Opção personalizada de preço de valor inválida.",module,Magento_CatalogImportExport
"Invalid custom option value sort order.","Opção personalizada de ordem de classificação de valor inválida.",module,Magento_CatalogImportExport
"Custom option with such title already declared in source file.","Opção personalizada com este título já declarado no arquivo de origem.",module,Magento_CatalogImportExport
"There are several existing custom options with such name.","Existem várias opções personalizadas existentes com tal nome.",module,Magento_CatalogImportExport
"Custom options have different types.","Opções personalizadas têm tipos diferentes.",module,Magento_CatalogImportExport
"Option entity must have a parent product entity.","Opção entidade deve ter uma entidade de produto do pai.",module,Magento_CatalogImportExport
"Please correct the parameters.","Por favor, corrija os parâmetros.",module,Magento_CatalogImportExport
Qty,Qtd,module,Magento_CatalogInventory
"ALL GROUPS","TODOS OS GRUPOS",module,Magento_CatalogInventory
"Unsupported product type ""%1"".","Tipo de produto ""%1"" não suportado.",module,Magento_CatalogInventory
"Manage Stock","Gerenciar Estoque",module,Magento_CatalogInventory
"Minimum Qty Allowed in Shopping Cart","Quantidade Mínima Permitida no Carrinho",module,Magento_CatalogInventory
"Maximum Qty Allowed in Shopping Cart","Quantidade Máxima Permitida no Carrinho",module,Magento_CatalogInventory
Backorders,"Pedidos pendentes",module,Magento_CatalogInventory
"Notify for Quantity Below","Notificar para Quantidade Abaixo",module,Magento_CatalogInventory
"Enable Qty Increments","Habilitar os Incrementos de Qtd",module,Magento_CatalogInventory
"Qty Increments","Incrementos de Qtd",module,Magento_CatalogInventory
"In Stock","Em Estoque",module,Magento_CatalogInventory
"Out of Stock","Fora de Estoque",module,Magento_CatalogInventory
"Customer Group","Grupo de clientes",module,Magento_CatalogInventory
"Minimum Qty","Qtd Mínima",module,Magento_CatalogInventory
"Add Minimum Qty","Adicionar Qtd Mínima",module,Magento_CatalogInventory
"Stock Status","Estado do Stock",module,Magento_CatalogInventory
"Index Product Stock Status","Status das ações do índice produto",module,Magento_CatalogInventory
"This product is out of stock.","Este produto está em falta.",module,Magento_CatalogInventory
"Some of the products are currently out of stock.","Alguns dos produtos estão fora de estoque.",module,Magento_CatalogInventory
"The stock item for Product in option is not valid.","O item de estoque para o Produto na opção é inválido.",module,Magento_CatalogInventory
"Undefined product type","Tipo de produto indefinido",module,Magento_CatalogInventory
"%1 is not a correct comparison method.","%1 não é um método de comparação correto.",module,Magento_CatalogInventory
"No Backorders","Sem Pedidos Pendentes",module,Magento_CatalogInventory
"Allow Qty Below 0","Permitir Quantidade Abaixo de 0",module,Magento_CatalogInventory
"Allow Qty Below 0 and Notify Customer","Permitir o Quantidade abaixo de 0 e notificar o cliente",module,Magento_CatalogInventory
"Not all of your products are available in the requested quantity.","Nem todos os seus produtos estão disponíveis na quantidade solicitada.",module,Magento_CatalogInventory
"We cannot specify a product identifier for the order item.","Nós não podemos especificar um identificador de produto para o item do pedido.",module,Magento_CatalogInventory
"The fewest you may purchase is %1.","O mínimo que você pode comprar é %1.",module,Magento_CatalogInventory
"Please correct the quantity for some products.","Por favor, corrija a quantidade para alguns produtos.",module,Magento_CatalogInventory
"The most you may purchase is %1.","O máximo que você pode comprar é %1.",module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested.","Não temos o total de ""%1"" que você solicitou.",module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","Não temos o total de ""%1"" que você solicitou, mas ainda restam disponíveis %2.",module,Magento_CatalogInventory
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","Não temos ""%1"" na quantidade solicitada, então vamos disponibilizar os %2 restantes.",module,Magento_CatalogInventory
"You can buy %1 only in increments of %2.","Você pode comprar %1 apenas em incrementos de %2.",module,Magento_CatalogInventory
"You can buy this product only in increments of %1.","Você pode comprar este produto apenas em incrementos de %1.",module,Magento_CatalogInventory
"%1 is available for purchase in increments of %2","%1 está disponível para compra em incrementos de %2",module,Magento_CatalogInventory
"Only %1 left","Só resta %1",module,Magento_CatalogInventory
"Product Name","Nome do Produto",module,Magento_CatalogInventory
Inventory,Inventário,module,Magento_CatalogInventory
"Stock Options","Opções de stock",module,Magento_CatalogInventory
"Decrease Stock When Order is Placed","Diminuir Estoque Quando é Confirmado um Pedido",module,Magento_CatalogInventory
"Set Items' Status to be In Stock When Order is Cancelled","Definir Estado dos Itens para Disponível Quando é Cancelada uma Encomenda",module,Magento_CatalogInventory
"Display Out of Stock Products","Mostrar Produtos Sem Stock",module,Magento_CatalogInventory
"Products will still be shown by direct product URLs.","Os produtos serão mostrados através de URLs diretos para os mesmos.",module,Magento_CatalogInventory
"Only X left Threshold","Valor de Stock para Mostrar ""Só restam X""",module,Magento_CatalogInventory
"Display products availability in stock in the frontend","Mostrar disponibilidade no estoque de produto na loja",module,Magento_CatalogInventory
"Product Stock Options","Opções de Stock do Produto",module,Magento_CatalogInventory
"Please note that these settings apply to individual items in the cart, not to the entire cart.","Note que estas definições aplicam-se a itens individuais no carrinho, não a todo o carrinho.",module,Magento_CatalogInventory
"Qty for Item's Status to Become Out of Stock","Qtde para status do item se tornar Fora de Estoque",module,Magento_CatalogInventory
"Automatically Return Credit Memo Item to Stock","Repor Stock Automaticamente do Item da Nota de Crédito",module,Magento_CatalogInventory
"Display products availability in stock on Storefront.","Produtos de display disponibilidade em estoque na loja.",module,Magento_CatalogInventory
"Changing can take some time due to processing whole catalog.","A mudança pode levar algum tempo devido ao processamento de todo o catálogo.",module,Magento_CatalogInventory
"Yes, for Specified Customer Groups","Sim, para o Grupo de Clientes Especificado",module,Magento_CatalogPermissions
"Yes, for Everyone","Sim, para Todos",module,Magento_CatalogPermissions
No,Não,module,Magento_CatalogPermissions
Action,Ação,module,Magento_CatalogPermissions
"Add to Cart","Adicionar ao Carrinho",module,Magento_CatalogPermissions
Enable,Habilitado,module,Magento_CatalogPermissions
"-- Please Select --","-- Selecione uma opção --",module,Magento_CatalogPermissions
Website,Website,module,Magento_CatalogPermissions
"All Websites","Todos os sites",module,Magento_CatalogPermissions
"Customer Group","Grupo de clientes",module,Magento_CatalogPermissions
"New Permission","Nova Permissão",module,Magento_CatalogPermissions
"You already have a permission with this scope.","Você já tem uma permissão com este escopo.",module,Magento_CatalogPermissions
(Allow),(Permitir),module,Magento_CatalogPermissions
(Deny),(Negar),module,Magento_CatalogPermissions
"Category Permissions","Permissões da Categoria",module,Magento_CatalogPermissions
"Browsing Category","Categoria de Navegação",module,Magento_CatalogPermissions
